invoice_no,customer_id,invoice_date,country,total_amount
578356,14866,2011-11-24 10:14:00,United Kingdom,197.28
578357,17228,2011-11-24 10:24:00,United Kingdom,188.48999999999998
578358,15482,2011-11-24 10:35:00,United Kingdom,2210.64
578359,14607,2011-11-24 10:35:00,United Kingdom,1074.0
578361,13638,2011-11-24 10:38:00,United Kingdom,122.64
578362,12913,2011-11-24 10:39:00,United Kingdom,1082.14
578364,13588,2011-11-24 10:42:00,United Kingdom,220.2
578365,15482,2011-11-24 10:46:00,United Kingdom,1092.1
578366,16173,2011-11-24 10:53:00,United Kingdom,298.85
578369,14698,2011-11-24 11:10:00,United Kingdom,136.65
578370,17346,2011-11-24 11:11:00,United Kingdom,165.99999999999997
578372,17451,2011-11-24 11:17:00,United Kingdom,37.239999999999995
578373,17451,2011-11-24 11:19:00,United Kingdom,339.72999999999996
578375,16157,2011-11-24 11:41:00,United Kingdom,240.39
578384,16189,2011-11-24 11:47:00,United Kingdom,71.0
578400,12748,2011-11-24 11:52:00,United Kingdom,168.12999999999997
578420,16326,2011-11-24 11:57:00,United Kingdom,277.85
578425,12705,2011-11-24 12:01:00,Germany,72.0
578427,15034,2011-11-24 12:11:00,United Kingdom,196.0
578429,16271,2011-11-24 12:12:00,United Kingdom,521.2099999999999
578433,17671,2011-11-24 12:21:00,United Kingdom,474.15999999999997
578441,17133,2011-11-24 12:24:00,United Kingdom,285.35
578445,15005,2011-11-24 12:25:00,United Kingdom,188.76000000000002
578451,17133,2011-11-24 12:27:00,United Kingdom,69.6
578459,12388,2011-11-24 12:30:00,Australia,286.40000000000003
578461,12748,2011-11-24 12:30:00,United Kingdom,193.75
578463,12757,2011-11-24 12:30:00,Portugal,340.7
578468,16482,2011-11-24 12:33:00,United Kingdom,220.62
578469,12471,2011-11-24 12:36:00,Germany,590.32
578470,16824,2011-11-24 12:38:00,United Kingdom,237.74
578472,12476,2011-11-24 12:40:00,Germany,1750.4599999999998
578479,15858,2011-11-24 12:48:00,United Kingdom,191.01
578480,15502,2011-11-24 12:48:00,United Kingdom,317.5
578485,12921,2011-11-24 12:52:00,United Kingdom,810.76
578488,12784,2011-11-24 12:53:00,Portugal,518.4200000000001
578506,17458,2011-11-24 13:01:00,United Kingdom,316.49999999999994
578508,16892,2011-11-24 13:06:00,United Kingdom,150.6
578509,12705,2011-11-24 13:17:00,Germany,183.5
578510,14056,2011-11-24 13:25:00,United Kingdom,534.7299999999999
578511,17975,2011-11-24 13:27:00,United Kingdom,247.62
578512,15187,2011-11-24 13:28:00,United Kingdom,435.88
578513,16609,2011-11-24 13:32:00,United Kingdom,1463.64
578514,14785,2011-11-24 13:40:00,United Kingdom,39.480000000000004
578515,16885,2011-11-24 13:40:00,United Kingdom,153.76000000000002
578516,14591,2011-11-24 13:53:00,United Kingdom,619.8400000000001
578517,16523,2011-11-24 13:53:00,United Kingdom,772.5400000000002
578518,14606,2011-11-24 13:54:00,United Kingdom,110.57000000000001
578519,14591,2011-11-24 13:56:00,United Kingdom,373.49999999999994
578520,14591,2011-11-24 13:57:00,United Kingdom,203.58000000000004
578521,17812,2011-11-24 14:06:00,United Kingdom,203.37999999999997
578522,17254,2011-11-24 14:09:00,United Kingdom,170.31000000000003
578523,15311,2011-11-24 14:10:00,United Kingdom,150.76
578526,13995,2011-11-24 14:22:00,United Kingdom,215.76
578530,14251,2011-11-24 14:37:00,United Kingdom,301.14
578531,17364,2011-11-24 14:40:00,United Kingdom,250.26
578532,18130,2011-11-24 14:40:00,United Kingdom,289.62
578533,17767,2011-11-24 14:42:00,United Kingdom,271.20000000000005
578534,15725,2011-11-24 14:51:00,United Kingdom,415.25
578535,13207,2011-11-24 14:52:00,United Kingdom,52.739999999999995
578541,14277,2011-11-24 15:01:00,France,2079.37
578544,17096,2011-11-24 15:01:00,United Kingdom,314.58
578547,12720,2011-11-24 15:02:00,Germany,324.74
578548,17345,2011-11-24 15:02:00,United Kingdom,253.61
578550,12720,2011-11-24 15:03:00,Germany,111.34
578551,12937,2011-11-24 15:05:00,United Kingdom,677.83
578620,17247,2011-11-24 15:21:00,United Kingdom,282.19
578621,13719,2011-11-24 15:26:00,United Kingdom,121.66000000000001
578622,18184,2011-11-24 15:28:00,United Kingdom,49.8
578623,15953,2011-11-24 15:32:00,United Kingdom,158.42
578626,12709,2011-11-24 15:38:00,Germany,879.0999999999999
578627,14709,2011-11-24 15:41:00,United Kingdom,312.00000000000006
578630,12748,2011-11-24 16:06:00,United Kingdom,170.52
578631,14805,2011-11-24 16:20:00,United Kingdom,189.8
578633,16616,2011-11-24 16:31:00,United Kingdom,290.32000000000005
578634,16566,2011-11-24 16:34:00,United Kingdom,112.38
578653,18161,2011-11-24 16:40:00,United Kingdom,462.0
578661,18188,2011-11-24 16:46:00,United Kingdom,392.76000000000005
578662,17516,2011-11-24 16:51:00,United Kingdom,159.23000000000002
578663,15428,2011-11-24 16:54:00,United Kingdom,93.78
578664,15910,2011-11-24 16:59:00,United Kingdom,247.06
578665,16570,2011-11-24 17:02:00,United Kingdom,427.08
578666,17727,2011-11-24 17:06:00,United Kingdom,1060.25
578667,15514,2011-11-24 17:10:00,United Kingdom,137.97
578668,12971,2011-11-24 17:11:00,United Kingdom,195.0
578670,17323,2011-11-24 17:29:00,United Kingdom,4.949999999999999
578671,16989,2011-11-24 17:32:00,United Kingdom,66.0
578672,16668,2011-11-24 17:43:00,United Kingdom,40.2
578674,14088,2011-11-24 18:05:00,United Kingdom,39.480000000000004
578675,14756,2011-11-24 18:13:00,United Kingdom,738.9599999999998
578676,16016,2011-11-24 19:07:00,United Kingdom,154.48
578677,15750,2011-11-24 19:30:00,United Kingdom,187.14000000000001
578678,17841,2011-11-24 19:59:00,United Kingdom,462.76
578679,15117,2011-11-25 08:12:00,United Kingdom,348.1
578680,16458,2011-11-25 08:23:00,United Kingdom,239.66000000000005
578681,13579,2011-11-25 08:41:00,United Kingdom,302.34
578682,17173,2011-11-25 08:55:00,United Kingdom,963.1800000000001
578683,15134,2011-11-25 08:55:00,United Kingdom,151.38000000000002
578684,16856,2011-11-25 08:59:00,United Kingdom,35.400000000000006
578685,16779,2011-11-25 09:07:00,United Kingdom,440.64000000000004
578686,13050,2011-11-25 09:18:00,United Kingdom,362.95000000000005
578687,14703,2011-11-25 09:23:00,United Kingdom,318.16999999999996
578688,16719,2011-11-25 09:27:00,United Kingdom,292.67
578689,15793,2011-11-25 09:31:00,United Kingdom,353.61
578690,17302,2011-11-25 09:36:00,United Kingdom,138.55
578694,13199,2011-11-25 09:40:00,United Kingdom,234.24
578695,13199,2011-11-25 09:42:00,United Kingdom,36.8
578696,13985,2011-11-25 10:02:00,United Kingdom,721.3399999999999
578697,14132,2011-11-25 10:03:00,United Kingdom,337.4
578698,12620,2011-11-25 10:20:00,France,400.0899999999999
578699,13113,2011-11-25 10:22:00,United Kingdom,336.96
578701,17624,2011-11-25 10:52:00,United Kingdom,443.18
578702,15382,2011-11-25 10:58:00,United Kingdom,1245.81
578703,17385,2011-11-25 11:02:00,United Kingdom,261.11
578704,18172,2011-11-25 11:12:00,United Kingdom,408.0
578705,12531,2011-11-25 11:12:00,Germany,125.22
578707,17870,2011-11-25 11:20:00,United Kingdom,376.0199999999999
578708,15737,2011-11-25 11:21:00,United Kingdom,56.6
578719,17348,2011-11-25 11:25:00,United Kingdom,177.60999999999999
578736,12681,2011-11-25 11:33:00,France,706.5
578745,13978,2011-11-25 11:36:00,United Kingdom,37.800000000000004
578757,12748,2011-11-25 11:41:00,United Kingdom,420.40999999999997
578781,15872,2011-11-25 11:54:00,United Kingdom,358.83000000000004
578782,15872,2011-11-25 11:55:00,United Kingdom,2.1
578783,12748,2011-11-25 11:58:00,United Kingdom,364.13
578785,13525,2011-11-25 12:01:00,United Kingdom,345.9
578786,13184,2011-11-25 12:02:00,United Kingdom,196.85
578787,13589,2011-11-25 12:10:00,United Kingdom,232.65
578789,16161,2011-11-25 12:17:00,United Kingdom,320.59999999999997
578790,14966,2011-11-25 12:20:00,United Kingdom,191.32
578791,12841,2011-11-25 12:20:00,United Kingdom,123.29000000000002
578792,14911,2011-11-25 12:20:00,EIRE,293.78999999999996
578793,16210,2011-11-25 12:21:00,United Kingdom,1909.6200000000001
578794,17232,2011-11-25 12:24:00,United Kingdom,208.04000000000002
578795,17243,2011-11-25 12:29:00,United Kingdom,308.85999999999996
578802,17468,2011-11-25 12:52:00,United Kingdom,107.0
578804,17557,2011-11-25 12:57:00,United Kingdom,102.3
578805,16401,2011-11-25 12:57:00,United Kingdom,396.14
578806,13149,2011-11-25 13:09:00,United Kingdom,543.44
578807,17491,2011-11-25 13:10:00,United Kingdom,331.52000000000004
578808,16327,2011-11-25 13:23:00,United Kingdom,671.83
578809,13048,2011-11-25 13:23:00,United Kingdom,460.86
578810,16814,2011-11-25 13:27:00,United Kingdom,208.70000000000002
578811,12438,2011-11-25 13:28:00,Norway,2016.7800000000002
578812,13332,2011-11-25 13:30:00,United Kingdom,350.9
578813,14946,2011-11-25 13:33:00,United Kingdom,100.9
578814,12748,2011-11-25 13:40:00,United Kingdom,266.1
578815,13860,2011-11-25 13:42:00,United Kingdom,308.64
578816,14111,2011-11-25 13:44:00,United Kingdom,397.35
578817,16764,2011-11-25 13:45:00,United Kingdom,275.62
578818,17920,2011-11-25 13:47:00,United Kingdom,136.04
578819,15311,2011-11-25 13:52:00,United Kingdom,790.06
578820,12912,2011-11-25 13:58:00,United Kingdom,400.08000000000004
578821,17389,2011-11-25 13:59:00,United Kingdom,441.0
578822,13437,2011-11-25 14:00:00,United Kingdom,459.82
578824,17883,2011-11-25 14:02:00,United Kingdom,289.09999999999997
578825,17562,2011-11-25 14:21:00,United Kingdom,165.7
578826,17329,2011-11-25 14:24:00,United Kingdom,279.75
578829,14710,2011-11-25 14:53:00,United Kingdom,54.81
578830,15186,2011-11-25 14:58:00,United Kingdom,182.15
578831,15473,2011-11-25 15:15:00,United Kingdom,408.0
578834,18109,2011-11-25 15:32:00,United Kingdom,524.74
578835,12682,2011-11-25 15:44:00,France,153.72
578836,13069,2011-11-25 15:47:00,United Kingdom,156.08999999999997
578841,13256,2011-11-25 15:57:00,United Kingdom,0.0
578843,17813,2011-11-25 16:13:00,United Kingdom,202.46999999999997
578846,17757,2011-11-25 17:27:00,United Kingdom,365.3299999999999
578848,17988,2011-11-27 10:34:00,United Kingdom,14.11
578849,13232,2011-11-27 10:39:00,United Kingdom,187.9
578850,13571,2011-11-27 10:47:00,United Kingdom,223.79000000000005
578851,16407,2011-11-27 11:05:00,United Kingdom,332.16999999999996
578852,17841,2011-11-27 11:12:00,United Kingdom,400.62
578853,17864,2011-11-27 11:15:00,United Kingdom,116.78
578854,14859,2011-11-27 11:15:00,United Kingdom,388.42
578855,14878,2011-11-27 11:15:00,United Kingdom,148.85
578856,17769,2011-11-27 11:18:00,United Kingdom,707.81
578857,14859,2011-11-27 11:18:00,United Kingdom,38.2
578858,18145,2011-11-27 11:22:00,United Kingdom,758.3000000000001
578901,17812,2011-11-27 11:47:00,United Kingdom,267.75999999999993
578914,13782,2011-11-27 11:54:00,United Kingdom,170.06
578921,13596,2011-11-27 11:57:00,United Kingdom,411.6
578922,17236,2011-11-27 12:00:00,United Kingdom,218.39999999999998
578923,14527,2011-11-27 12:01:00,United Kingdom,253.13
578924,16983,2011-11-27 12:10:00,United Kingdom,307.90999999999997
578925,17365,2011-11-27 12:13:00,United Kingdom,426.37
578926,18156,2011-11-27 12:24:00,United Kingdom,528.7099999999999
578927,15747,2011-11-27 12:26:00,United Kingdom,424.57
578928,15443,2011-11-27 12:29:00,United Kingdom,687.8599999999999
578929,13064,2011-11-27 12:31:00,United Kingdom,277.1599999999999
578931,16942,2011-11-27 12:40:00,United Kingdom,261.71000000000004
578933,16923,2011-11-27 12:47:00,United Kingdom,181.6
578934,14577,2011-11-27 12:47:00,United Kingdom,213.07
578935,15351,2011-11-27 12:52:00,United Kingdom,316.13999999999993
578936,16923,2011-11-27 13:00:00,United Kingdom,506.61
578937,16592,2011-11-27 13:03:00,United Kingdom,440.97999999999996
578938,16592,2011-11-27 13:07:00,United Kingdom,25.200000000000003
578939,17068,2011-11-27 13:14:00,United Kingdom,168.34
578941,16024,2011-11-27 13:26:00,United Kingdom,251.24
578942,17288,2011-11-27 13:29:00,United Kingdom,555.9900000000001
578943,15009,2011-11-27 13:35:00,United Kingdom,348.8400000000001
578944,16005,2011-11-27 13:41:00,United Kingdom,171.48
578945,16877,2011-11-27 13:47:00,United Kingdom,125.83
578946,16005,2011-11-27 13:47:00,United Kingdom,145.83
578947,14547,2011-11-27 13:49:00,United Kingdom,534.58
578948,17411,2011-11-27 14:25:00,United Kingdom,209.5
578949,14954,2011-11-27 14:30:00,United Kingdom,336.16999999999996
578950,17885,2011-11-27 14:40:00,United Kingdom,190.19
578951,15514,2011-11-27 14:40:00,United Kingdom,499.22999999999996
578952,18112,2011-11-27 14:43:00,United Kingdom,156.04999999999998
578953,13546,2011-11-27 14:50:00,United Kingdom,208.71
578954,15054,2011-11-27 15:02:00,United Kingdom,133.67999999999998
578977,17231,2011-11-27 15:18:00,United Kingdom,464.77000000000004
578992,13610,2011-11-27 15:38:00,United Kingdom,118.24000000000001
578993,15987,2011-11-27 15:38:00,United Kingdom,244.85999999999999
578994,14911,2011-11-27 15:44:00,EIRE,829.9100000000002
578995,15861,2011-11-27 15:59:00,United Kingdom,599.62
578996,13991,2011-11-27 16:02:00,United Kingdom,167.95999999999998
578997,18001,2011-11-27 16:02:00,United Kingdom,165.0
578998,15436,2011-11-27 16:05:00,United Kingdom,263.21
578999,17595,2011-11-27 16:08:00,United Kingdom,230.89
579000,13991,2011-11-27 16:18:00,United Kingdom,31.3
579001,15555,2011-11-27 16:19:00,United Kingdom,470.9
579002,14093,2011-11-27 16:27:00,United Kingdom,442.84999999999997
579003,14741,2011-11-28 08:48:00,United Kingdom,231.95
579005,16191,2011-11-28 09:08:00,United Kingdom,391.32
579006,17924,2011-11-28 09:08:00,United Kingdom,128.88
579007,17924,2011-11-28 09:11:00,United Kingdom,163.68
579008,17739,2011-11-28 09:12:00,United Kingdom,389.28000000000003
579009,16678,2011-11-28 09:14:00,United Kingdom,39.0
579010,13258,2011-11-28 09:31:00,United Kingdom,103.6
579011,15078,2011-11-28 09:40:00,United Kingdom,307.56000000000006
579012,15511,2011-11-28 09:43:00,United Kingdom,164.93
579013,18229,2011-11-28 09:48:00,United Kingdom,317.1
579014,12906,2011-11-28 09:53:00,United Kingdom,552.48
579015,12906,2011-11-28 09:54:00,United Kingdom,42.96
579016,12906,2011-11-28 09:55:00,United Kingdom,387.78
579017,15571,2011-11-28 10:02:00,United Kingdom,130.05
579027,14102,2011-11-28 10:20:00,United Kingdom,295.43
579037,13418,2011-11-28 10:23:00,United Kingdom,688.62
579039,17031,2011-11-28 10:23:00,United Kingdom,154.4
579062,17651,2011-11-28 10:29:00,United Kingdom,291.95
579067,14470,2011-11-28 10:31:00,United Kingdom,163.55
579069,14911,2011-11-28 10:31:00,EIRE,1073.2299999999998
579087,13914,2011-11-28 10:35:00,United Kingdom,305.38
579089,17920,2011-11-28 10:46:00,United Kingdom,111.11
579091,14893,2011-11-28 10:49:00,United Kingdom,809.12
579093,13081,2011-11-28 10:54:00,United Kingdom,2123.92
579094,12668,2011-11-28 10:56:00,Germany,882.6800000000001
579095,17988,2011-11-28 11:00:00,United Kingdom,41.010000000000005
579096,15561,2011-11-28 11:07:00,United Kingdom,350.92
579097,13758,2011-11-28 11:11:00,United Kingdom,512.81
579098,14606,2011-11-28 11:18:00,United Kingdom,192.2
579099,15714,2011-11-28 11:26:00,United Kingdom,198.39999999999998
579100,13004,2011-11-28 11:27:00,United Kingdom,345.44
579101,16364,2011-11-28 11:27:00,United Kingdom,359.49
579102,14911,2011-11-28 11:33:00,EIRE,805.6
579103,18041,2011-11-28 11:39:00,United Kingdom,267.4
579106,16705,2011-11-28 11:42:00,United Kingdom,1080.48
579107,16705,2011-11-28 11:43:00,United Kingdom,16.5
579108,16705,2011-11-28 11:44:00,United Kingdom,69.36
579109,16705,2011-11-28 11:45:00,United Kingdom,34.8
579116,17346,2011-11-28 11:54:00,United Kingdom,193.03
579121,17299,2011-11-28 12:01:00,United Kingdom,91.06
579122,12971,2011-11-28 12:05:00,United Kingdom,309.82
579123,14217,2011-11-28 12:08:00,United Kingdom,139.6
579124,15721,2011-11-28 12:14:00,United Kingdom,507.08
579125,14215,2011-11-28 12:19:00,United Kingdom,445.81000000000006
579126,13798,2011-11-28 12:19:00,United Kingdom,348.32
579128,14397,2011-11-28 12:30:00,United Kingdom,161.39999999999998
579129,17852,2011-11-28 12:31:00,United Kingdom,44.35
579130,14735,2011-11-28 12:32:00,United Kingdom,163.01999999999998
579131,12839,2011-11-28 12:33:00,United Kingdom,566.76
579132,15022,2011-11-28 12:35:00,United Kingdom,223.55999999999997
579133,17852,2011-11-28 12:36:00,United Kingdom,69.99000000000001
579134,13115,2011-11-28 12:38:00,United Kingdom,499.56
579135,18096,2011-11-28 12:44:00,United Kingdom,288.44
579136,16094,2011-11-28 12:45:00,United Kingdom,316.93
579137,14704,2011-11-28 12:51:00,United Kingdom,15.0
579138,13590,2011-11-28 12:54:00,United Kingdom,313.14
579139,18102,2011-11-28 12:55:00,United Kingdom,286.08
579141,17019,2011-11-28 13:06:00,United Kingdom,276.68
579142,16744,2011-11-28 13:06:00,United Kingdom,283.0
579143,13882,2011-11-28 13:08:00,United Kingdom,265.24
579144,13269,2011-11-28 13:11:00,United Kingdom,485.96
579145,14597,2011-11-28 13:13:00,United Kingdom,718.0500000000001
579146,16347,2011-11-28 13:14:00,United Kingdom,443.36
579147,13263,2011-11-28 13:20:00,United Kingdom,187.10000000000002
579148,17523,2011-11-28 13:20:00,United Kingdom,125.55000000000001
579149,13844,2011-11-28 13:21:00,United Kingdom,361.62
579150,13408,2011-11-28 13:25:00,United Kingdom,605.4000000000001
579151,13408,2011-11-28 13:25:00,United Kingdom,139.92000000000002
579152,12479,2011-11-28 13:26:00,Germany,527.2
579153,12660,2011-11-28 13:26:00,France,245.10000000000002
579154,17218,2011-11-28 13:27:00,United Kingdom,218.96
579155,18101,2011-11-28 13:37:00,United Kingdom,113.42
579156,17419,2011-11-28 13:47:00,United Kingdom,304.93999999999994
579157,15540,2011-11-28 13:51:00,United Kingdom,213.30000000000004
579158,17188,2011-11-28 13:53:00,United Kingdom,309.11999999999995
579159,13196,2011-11-28 13:53:00,United Kingdom,152.42999999999998
579160,13196,2011-11-28 13:54:00,United Kingdom,58.4
579161,17379,2011-11-28 13:56:00,United Kingdom,404.66
579162,16393,2011-11-28 13:58:00,United Kingdom,300.02000000000004
579163,15838,2011-11-28 13:59:00,United Kingdom,730.08
579164,15838,2011-11-28 14:00:00,United Kingdom,242.04000000000002
579165,13389,2011-11-28 14:01:00,United Kingdom,217.81
579166,14290,2011-11-28 14:02:00,United Kingdom,264.53000000000003
579167,16800,2011-11-28 14:06:00,United Kingdom,1201.4899999999998
579168,17806,2011-11-28 14:12:00,United Kingdom,546.04
579170,17811,2011-11-28 14:26:00,United Kingdom,188.54000000000002
579171,13030,2011-11-28 14:30:00,United Kingdom,371.7399999999999
579173,17359,2011-11-28 14:37:00,United Kingdom,127.85999999999999
579174,13266,2011-11-28 14:39:00,United Kingdom,309.50999999999993
579175,14562,2011-11-28 14:39:00,United Kingdom,321.19
579176,13950,2011-11-28 14:44:00,United Kingdom,280.46
579177,13089,2011-11-28 14:53:00,United Kingdom,705.9000000000001
579179,17237,2011-11-28 15:02:00,United Kingdom,71.09
579180,13881,2011-11-28 15:09:00,United Kingdom,621.5999999999999
579181,13881,2011-11-28 15:10:00,United Kingdom,208.79999999999998
579182,15601,2011-11-28 15:15:00,United Kingdom,178.4
579183,15621,2011-11-28 15:16:00,United Kingdom,481.68000000000006
579184,16746,2011-11-28 15:17:00,United Kingdom,301.20000000000005
579185,13188,2011-11-28 15:28:00,United Kingdom,114.60000000000001
579188,12748,2011-11-28 15:34:00,United Kingdom,466.72
579189,16684,2011-11-28 15:34:00,United Kingdom,976.8000000000001
